professionalpartner,teamID,season,season_string,episode,ppseasonexp,ppepisodexp,score,judgexp,team_season,time,team
LaceySchwimmer,M.L,9,09,7,2,23,8.666666666666666,84.66666666666667,09M.L,9.583333,103
MarkBallas,M.M,9,09,2,4,25,6,79.66666666666667,09M.M,9.166667,104
MarkBallas,M.M,9,09,3,4,26,6.333333333333333,80.66666666666667,09M.M,9.25,104
MarkBallas,M.M,9,09,4,4,27,6.333333333333333,81.66666666666667,09M.M,9.333333,104
MarkBallas,M.M,9,09,5,4,28,9.333333333333334,82.66666666666667,09M.M,9.416667,104
MarkBallas,M.M,9,09,6,4,29,7.666666666666667,83.66666666666667,09M.M,9.5,104
MarkBallas,M.M,9,09,7,4,30,6.666666666666667,84.66666666666667,09M.M,9.583333,104
AlecMazo,N.A,9,09,2,4,16,6.333333333333333,79.66666666666667,09N.A,9.166667,105
AlecMazo,N.A,9,09,3,4,17,7,80.66666666666667,09N.A,9.25,105
AlecMazo,N.A,9,09,4,4,18,8.666666666666666,81.66666666666667,09N.A,9.333333,105
AlecMazo,N.A,9,09,5,4,19,8,82.66666666666667,09N.A,9.416667,105
AlecMazo,N.A,9,09,6,4,20,7.333333333333333,83.66666666666667,09N.A,9.5,105
CherylBurke,T.C,9,09,1,7,61,5.333333333333333,78.66666666666667,09T.C,9.083333,106
CherylBurke,T.C,9,09,3,7,62,6,80.66666666666667,09T.C,9.25,106
CherylBurke,T.C,9,09,4,7,63,5,81.66666666666667,09T.C,9.333333,106
EdytaŚliwińska,A.E,10,10,1,9,54,5,89.66666666666667,10A.E,10.083333,107
EdytaŚliwińska,A.E,10,10,2,9,55,6.333333333333333,90.66666666666667,10A.E,10.166667,107
EdytaŚliwińska,A.E,10,10,3,9,56,6.666666666666667,91.66666666666667,10A.E,10.25,107
EdytaŚliwińska,A.E,10,10,4,9,57,6,92.66666666666667,10A.E,10.333333,107
AshlyDelGrosso,B.A,10,10,1,3,12,4.666666666666667,89.66666666666667,10B.A,10.083333,108
AshlyDelGrosso,B.A,10,10,2,3,13,4,90.66666666666667,10B.A,10.166667,108
AshlyDelGrosso,B.A,10,10,3,3,14,4.333333333333333,91.66666666666667,10B.A,10.25,108
CherylBurke,C.C,10,10,1,8,64,6,89.66666666666667,10C.C,10.083333,109
CherylBurke,C.C,10,10,2,8,65,5.333333333333333,90.66666666666667,10C.C,10.166667,109
CherylBurke,C.C,10,10,3,8,66,6.666666666666667,91.66666666666667,10C.C,10.25,109
CherylBurke,C.C,10,10,4,8,67,7.666666666666667,92.66666666666667,10C.C,10.333333,109
CherylBurke,C.C,10,10,5,8,68,6,93.66666666666667,10C.C,10.416667,109
CherylBurke,C.C,10,10,6,8,69,8,94.66666666666667,10C.C,10.5,109
CherylBurke,C.C,10,10,7,8,70,8.333333333333334,95.66666666666667,10C.C,10.583333,109
CherylBurke,C.C,10,10,8,8,71,7.5,96.66666666666667,10C.C,10.666667,109
CherylBurke,C.C,10,10,9,8,72,8.666666666666666,97.66666666666667,10C.C,10.75,109
AnnaTrebunskaya,E.A,10,10,1,4,17,7.666666666666667,89.66666666666667,10E.A,10.083333,110
AnnaTrebunskaya,E.A,10,10,2,4,18,8,90.66666666666667,10E.A,10.166667,110
AnnaTrebunskaya,E.A,10,10,3,4,19,8.666666666666666,91.66666666666667,10E.A,10.25,110
AnnaTrebunskaya,E.A,10,10,4,4,20,8.666666666666666,92.66666666666667,10E.A,10.333333,110
AnnaTrebunskaya,E.A,10,10,5,4,21,9,93.66666666666667,10E.A,10.416667,110
AnnaTrebunskaya,E.A,10,10,6,4,22,7,94.66666666666667,10E.A,10.5,110
AnnaTrebunskaya,E.A,10,10,7,4,23,10,95.66666666666667,10E.A,10.583333,110
AnnaTrebunskaya,E.A,10,10,8,4,24,8.833333333333334,96.66666666666667,10E.A,10.666667,110
AnnaTrebunskaya,E.A,10,10,9,4,25,9.833333333333334,97.66666666666667,10E.A,10.75,110
AnnaTrebunskaya,E.A,10,10,10,4,26,8.666666666666666,98.66666666666667,10E.A,10.833333,110
AnnaTrebunskaya,E.A,10,10,11,4,27,9.333333333333334,99.66666666666667,10E.A,10.916667,110
MaksimChmerkovskiy,E.M,10,10,1,7,40,7,89.66666666666667,10E.M,10.083333,111
MaksimChmerkovskiy,E.M,10,10,2,7,41,7.666666666666667,90.66666666666667,10E.M,10.166667,111
MaksimChmerkovskiy,E.M,10,10,3,7,42,7.666666666666667,91.66666666666667,10E.M,10.25,111
MaksimChmerkovskiy,E.M,10,10,4,7,43,7,92.66666666666667,10E.M,10.333333,111
MaksimChmerkovskiy,E.M,10,10,5,7,44,7.333333333333333,93.66666666666667,10E.M,10.416667,111
MaksimChmerkovskiy,E.M,10,10,6,7,45,8.333333333333334,94.66666666666667,10E.M,10.5,111
MaksimChmerkovskiy,E.M,10,10,7,7,46,9,95.66666666666667,10E.M,10.583333,111
MaksimChmerkovskiy,E.M,10,10,8,7,47,8.833333333333334,96.66666666666667,10E.M,10.666667,111
MaksimChmerkovskiy,E.M,10,10,9,7,48,9.333333333333334,97.66666666666667,10E.M,10.75,111
MaksimChmerkovskiy,E.M,10,10,10,7,49,9.166666666666666,98.66666666666667,10E.M,10.833333,111
ChelsieHightower,J.C,10,10,1,2,16,6.666666666666667,89.66666666666667,10J.C,10.083333,112
ChelsieHightower,J.C,10,10,2,2,17,6.666666666666667,90.66666666666667,10J.C,10.166667,112
ChelsieHightower,J.C,10,10,3,2,18,7,91.66666666666667,10J.C,10.25,112
ChelsieHightower,J.C,10,10,4,2,19,6.333333333333333,92.66666666666667,10J.C,10.333333,112
ChelsieHightower,J.C,10,10,5,2,20,7.666666666666667,93.66666666666667,10J.C,10.416667,112
ChelsieHightower,J.C,10,10,6,2,21,7,94.66666666666667,10J.C,10.5,112
TonyDovolani,K.T,10,10,1,8,55,5.333333333333333,89.66666666666667,10K.T,10.083333,113
TonyDovolani,K.T,10,10,2,8,56,5,90.66666666666667,10K.T,10.166667,113
TonyDovolani,K.T,10,10,3,8,57,5,91.66666666666667,10K.T,10.25,113
TonyDovolani,K.T,10,10,4,8,58,6,92.66666666666667,10K.T,10.333333,113
TonyDovolani,K.T,10,10,5,8,59,5,93.66666666666667,10K.T,10.416667,113
DerekHough,N.D,10,10,1,5,45,8.333333333333334,89.66666666666667,10N.D,10.083333,114
DerekHough,N.D,10,10,2,5,46,9.333333333333334,90.66666666666667,10N.D,10.166667,114
DerekHough,N.D,10,10,3,5,47,7.666666666666667,91.66666666666667,10N.D,10.25,114
DerekHough,N.D,10,10,4,5,48,8.333333333333334,92.66666666666667,10N.D,10.333333,114
DerekHough,N.D,10,10,5,5,49,9.666666666666666,93.66666666666667,10N.D,10.416667,114
DerekHough,N.D,10,10,6,5,50,8.666666666666666,94.66666666666667,10N.D,10.5,114
DerekHough,N.D,10,10,7,5,51,9,95.66666666666667,10N.D,10.583333,114
DerekHough,N.D,10,10,8,5,52,9.833333333333334,96.66666666666667,10N.D,10.666667,114
DerekHough,N.D,10,10,9,5,53,9.833333333333334,97.66666666666667,10N.D,10.75,114
DerekHough,N.D,10,10,10,5,54,9.166666666666666,98.66666666666667,10N.D,10.833333,114
DerekHough,N.D,10,10,11,5,55,10,99.66666666666667,10N.D,10.916667,114
LouisVanAmstel,N.L,10,10,1,6,32,6,89.66666666666667,10N.L,10.083333,115
LouisVanAmstel,N.L,10,10,2,6,33,7,90.66666666666667,10N.L,10.166667,115
LouisVanAmstel,N.L,10,10,3,6,34,7,91.66666666666667,10N.L,10.25,115
LouisVanAmstel,N.L,10,10,4,6,35,6,92.66666666666667,10N.L,10.333333,115
LouisVanAmstel,N.L,10,10,5,6,36,6,93.66666666666667,10N.L,10.416667,115
LouisVanAmstel,N.L,10,10,6,6,37,7,94.66666666666667,10N.L,10.5,115
LouisVanAmstel,N.L,10,10,7,6,38,8.333333333333334,95.66666666666667,10N.L,10.583333,115
LouisVanAmstel,N.L,10,10,8,6,39,7.166666666666667,96.66666666666667,10N.L,10.666667,115
DamianWhitewood,P.D,10,10,1,0,0,7,89.66666666666667,10P.D,10.083333,116
DamianWhitewood,P.D,10,10,2,0,1,7.333333333333333,90.66666666666667,10P.D,10.166667,116
DamianWhitewood,P.D,10,10,3,0,2,7,91.66666666666667,10P.D,10.25,116
DamianWhitewood,P.D,10,10,4,0,3,8,92.66666666666667,10P.D,10.333333,116
DamianWhitewood,P.D,10,10,5,0,4,7,93.66666666666667,10P.D,10.416667,116
DamianWhitewood,P.D,10,10,6,0,5,7.333333333333333,94.66666666666667,10P.D,10.5,116
DamianWhitewood,P.D,10,10,7,0,6,8,95.66666666666667,10P.D,10.583333,116
MarkBallas,S.M,10,10,1,5,31,6,89.66666666666667,10S.M,10.083333,117
MarkBallas,S.M,10,10,2,5,32,6.666666666666667,90.66666666666667,10S.M,10.166667,117
TonyDovolani,A.T,11,11,1,9,60,6.333333333333333,100.6666666666667,11A.T,11.083333,118
TonyDovolani,A.T,11,11,2,9,61,7.666666666666667,101.6666666666667,11A.T,11.166667,118
TonyDovolani,A.T,11,11,3,9,62,8.666666666666666,102.6666666666667,11A.T,11.25,118
TonyDovolani,A.T,11,11,4,9,63,7.333333333333333,103.6666666666667,11A.T,11.333333,118
TonyDovolani,A.T,11,11,5,9,64,7.666666666666667,104.6666666666667,11A.T,11.416667,118
TonyDovolani,A.T,11,11,6,9,65,8,105.6666666666667,11A.T,11.5,118
MaksimChmerkovskiy,Bra.M,11,11,1,8,50,7.666666666666667,100.6666666666667,11Bra.M,11.083333,119
MaksimChmerkovskiy,Bra.M,11,11,2,8,51,7,101.6666666666667,11Bra.M,11.166667,119
MaksimChmerkovskiy,Bra.M,11,11,3,8,52,8,102.6666666666667,11Bra.M,11.25,119
MaksimChmerkovskiy,Bra.M,11,11,4,8,53,8.666666666666666,103.6666666666667,11Bra.M,11.333333,119
MaksimChmerkovskiy,Bra.M,11,11,5,8,54,9,104.6666666666667,11Bra.M,11.416667,119
MaksimChmerkovskiy,Bra.M,11,11,6,8,55,8.666666666666666,105.6666666666667,11Bra.M,11.5,119
MaksimChmerkovskiy,Bra.M,11,11,7,8,56,9.333333333333334,106.6666666666667,11Bra.M,11.583333,119
MaksimChmerkovskiy,Bra.M,11,11,8,8,57,9.5,107.6666666666667,11Bra.M,11.666667,119
MaksimChmerkovskiy,Bra.M,11,11,9,8,58,9.5,108.6666666666667,11Bra.M,11.75,119
MarkBallas,Bri.M,11,11,1,6,33,6,100.6666666666667,11Bri.M,11.083333,120
MarkBallas,Bri.M,11,11,2,6,34,7.333333333333333,101.6666666666667,11Bri.M,11.166667,120
MarkBallas,Bri.M,11,11,3,6,35,6.333333333333333,102.6666666666667,11Bri.M,11.25,120
MarkBallas,Bri.M,11,11,4,6,36,4.666666666666667,103.6666666666667,11Bri.M,11.333333,120
MarkBallas,Bri.M,11,11,5,6,37,6,104.6666666666667,11Bri.M,11.416667,120
MarkBallas,Bri.M,11,11,6,6,38,7.666666666666667,105.6666666666667,11Bri.M,11.5,120
MarkBallas,Bri.M,11,11,7,6,39,8,106.6666666666667,11Bri.M,11.583333,120
MarkBallas,Bri.M,11,11,8,6,40,7.833333333333333,107.6666666666667,11Bri.M,11.666667,120
MarkBallas,Bri.M,11,11,9,6,41,8.833333333333334,108.6666666666667,11Bri.M,11.75,120
MarkBallas,Bri.M,11,11,10,6,42,8.666666666666666,109.6666666666667,11Bri.M,11.833333,120
MarkBallas,Bri.M,11,11,11,6,43,8.666666666666666,110.6666666666667,11Bri.M,11.916667,120
KymJohnson,D.K,11,11,1,7,51,5,100.6666666666667,11D.K,11.083333,121
CorkyBallas,F.C,11,11,1,1,7,6,100.6666666666667,11F.C,11.083333,122
CorkyBallas,F.C,11,11,2,1,8,6.333333333333333,101.6666666666667,11F.C,11.166667,122
CorkyBallas,F.C,11,11,3,1,9,6.666666666666667,102.6666666666667,11F.C,11.25,122
CorkyBallas,F.C,11,11,4,1,10,6,103.6666666666667,11F.C,11.333333,122
CorkyBallas,F.C,11,11,5,1,11,7,104.6666666666667,11F.C,11.416667,122
DerekHough,J.D,11,11,1,6,56,8,100.6666666666667,11J.D,11.083333,123
DerekHough,J.D,11,11,2,6,57,8,101.6666666666667,11J.D,11.166667,123
DerekHough,J.D,11,11,3,6,58,8,102.6666666666667,11J.D,11.25,123
DerekHough,J.D,11,11,4,6,59,9.666666666666666,103.6666666666667,11J.D,11.333333,123
DerekHough,J.D,11,11,5,6,60,8.333333333333334,104.6666666666667,11J.D,11.416667,123
DerekHough,J.D,11,11,6,6,61,6.666666666666667,105.6666666666667,11J.D,11.5,123
DerekHough,J.D,11,11,7,6,62,9,106.6666666666667,11J.D,11.583333,123
DerekHough,J.D,11,11,8,6,63,9.5,107.6666666666667,11J.D,11.666667,123
DerekHough,J.D,11,11,9,6,64,10,108.6666666666667,11J.D,11.75,123
DerekHough,J.D,11,11,10,6,65,10,109.6666666666667,11J.D,11.833333,123
DerekHough,J.D,11,11,11,6,66,9.666666666666666,110.6666666666667,11J.D,11.916667,123
AnnaTrebunskaya,K.A,11,11,1,5,28,6.333333333333333,100.6666666666667,11K.A,11.083333,124
AnnaTrebunskaya,K.A,11,11,2,5,29,7,101.6666666666667,11K.A,11.166667,124
AnnaTrebunskaya,K.A,11,11,3,5,30,7.666666666666667,102.6666666666667,11K.A,11.25,124
AnnaTrebunskaya,K.A,11,11,4,5,31,6.333333333333333,103.6666666666667,11K.A,11.333333,124
AnnaTrebunskaya,K.A,11,11,5,5,32,8,104.6666666666667,11K.A,11.416667,124
AnnaTrebunskaya,K.A,11,11,6,5,33,6,105.6666666666667,11K.A,11.5,124
AnnaTrebunskaya,K.A,11,11,7,5,34,8,106.6666666666667,11K.A,11.583333,124
AnnaTrebunskaya,K.A,11,11,8,5,35,8,107.6666666666667,11K.A,11.666667,124
LaceySchwimmer,K.L,11,11,1,3,24,7.666666666666667,100.6666666666667,11K.L,11.083333,125
LaceySchwimmer,K.L,11,11,2,3,25,7.333333333333333,101.6666666666667,11K.L,11.166667,125
LaceySchwimmer,K.L,11,11,3,3,26,7.666666666666667,102.6666666666667,11K.L,11.25,125
LaceySchwimmer,K.L,11,11,4,3,27,7.333333333333333,103.6666666666667,11K.L,11.333333,125
LaceySchwimmer,K.L,11,11,5,3,28,6.666666666666667,104.6666666666667,11K.L,11.416667,125
LaceySchwimmer,K.L,11,11,6,3,29,7.666666666666667,105.6666666666667,11K.L,11.5,125
LaceySchwimmer,K.L,11,11,7,3,30,8.333333333333334,106.6666666666667,11K.L,11.583333,125
LaceySchwimmer,K.L,11,11,8,3,31,9.333333333333334,107.6666666666667,11K.L,11.666667,125
LaceySchwimmer,K.L,11,11,9,3,32,9.666666666666666,108.6666666666667,11K.L,11.75,125
LaceySchwimmer,K.L,11,11,10,3,33,9.333333333333334,109.6666666666667,11K.L,11.833333,125
LaceySchwimmer,K.L,11,11,11,3,34,9,110.6666666666667,11K.L,11.916667,125
ChelsieHightower,M.C,11,11,1,3,22,5.333333333333333,100.6666666666667,11M.C,11.083333,126
ChelsieHightower,M.C,11,11,2,3,23,4,101.6666666666667,11M.C,11.166667,126
LouisVanAmstel,M.L,11,11,1,7,40,5,100.6666666666667,11M.L,11.083333,127
LouisVanAmstel,M.L,11,11,2,7,41,6,101.6666666666667,11M.L,11.166667,127
LouisVanAmstel,M.L,11,11,3,7,42,6,102.6666666666667,11M.L,11.25,127
CherylBurke,R.C,11,11,1,9,73,7.333333333333333,100.6666666666667,11R.C,11.083333,128
CherylBurke,R.C,11,11,2,9,74,7,101.6666666666667,11R.C,11.166667,128
CherylBurke,R.C,11,11,3,9,75,8,102.6666666666667,11R.C,11.25,128
CherylBurke,R.C,11,11,4,9,76,6.666666666666667,103.6666666666667,11R.C,11.333333,128
CherylBurke,R.C,11,11,5,9,77,8,104.6666666666667,11R.C,11.416667,128
CherylBurke,R.C,11,11,6,9,78,8,105.6666666666667,11R.C,11.5,128
CherylBurke,R.C,11,11,7,9,79,9,106.6666666666667,11R.C,11.583333,128
KarinaSmirnoff,T.K,11,11,1,7,47,5,100.6666666666667,11T.K,11.083333,129
KarinaSmirnoff,T.K,11,11,2,7,48,6,101.6666666666667,11T.K,11.166667,129
KarinaSmirnoff,T.K,11,11,3,7,49,6.666666666666667,102.6666666666667,11T.K,11.25,129
KarinaSmirnoff,T.K,11,11,4,7,50,5.333333333333333,103.6666666666667,11T.K,11.333333,129
CherylBurke,C.C,12,12,1,10,80,6.333333333333333,111.6666666666667,12C.C,12.083333,130
CherylBurke,C.C,12,12,2,10,81,7.666666666666667,112.6666666666667,12C.C,12.166667,130
CherylBurke,C.C,12,12,3,10,82,7,113.6666666666667,12C.C,12.25,130
CherylBurke,C.C,12,12,4,10,83,7.666666666666667,114.6666666666667,12C.C,12.333333,130
CherylBurke,C.C,12,12,5,10,84,8.666666666666666,115.6666666666667,12C.C,12.416667,130
CherylBurke,C.C,12,12,6,10,85,7.333333333333333,116.6666666666667,12C.C,12.5,130
MarkBallas,C.M,12,12,1,7,44,7,111.6666666666667,12C.M,12.083333,131
MarkBallas,C.M,12,12,2,7,45,6,112.6666666666667,12C.M,12.166667,131
MarkBallas,C.M,12,12,3,7,46,7.666666666666667,113.6666666666667,12C.M,12.25,131
MarkBallas,C.M,12,12,4,7,47,8.666666666666666,114.6666666666667,12C.M,12.333333,131
MarkBallas,C.M,12,12,5,7,48,8.666666666666666,115.6666666666667,12C.M,12.416667,131
MarkBallas,C.M,12,12,6,7,49,9.333333333333334,116.6666666666667,12C.M,12.5,131
MarkBallas,C.M,12,12,7,7,50,8.666666666666666,118.3333333333333,12C.M,12.583333,131
MarkBallas,C.M,12,12,8,7,51,9.166666666666666,118.6666666666667,12C.M,12.666667,131
MarkBallas,C.M,12,12,9,7,52,9.666666666666666,119.6666666666667,12C.M,12.75,131
MarkBallas,C.M,12,12,10,7,53,9.888888888888889,120.6666666666667,12C.M,12.833333,131
KymJohnson,H.K,12,12,1,8,51,7,111.6666666666667,12H.K,12.083333,132
KymJohnson,H.K,12,12,2,8,52,7.666666666666667,112.6666666666667,12H.K,12.166667,132
KymJohnson,H.K,12,12,3,8,53,8.333333333333334,113.6666666666667,12H.K,12.25,132
KymJohnson,H.K,12,12,4,8,54,8.333333333333334,114.6666666666667,12H.K,12.333333,132
KymJohnson,H.K,12,12,5,8,55,9,115.6666666666667,12H.K,12.416667,132
KymJohnson,H.K,12,12,6,8,56,9,116.6666666666667,12H.K,12.5,132
KymJohnson,H.K,12,12,7,8,57,9,118.3333333333333,12H.K,12.583333,132
KymJohnson,H.K,12,12,8,8,58,9,118.6666666666667,12H.K,12.666667,132
KymJohnson,H.K,12,12,9,8,59,10,119.6666666666667,12H.K,12.75,132
KymJohnson,H.K,12,12,10,8,60,9.833333333333334,120.6666666666667,12H.K,12.833333,132
KymJohnson,H.K,12,12,11,8,61,10,121.6666666666667,12H.K,12.916667,132
LouisVanAmstel,K.L,12,12,1,8,43,6,111.6666666666667,12K.L,12.083333,133
LouisVanAmstel,K.L,12,12,2,8,44,6.333333333333333,112.6666666666667,12K.L,12.166667,133
LouisVanAmstel,K.L,12,12,3,8,45,7.666666666666667,113.6666666666667,12K.L,12.25,133
LouisVanAmstel,K.L,12,12,4,8,46,6,114.6666666666667,12K.L,12.333333,133
LouisVanAmstel,K.L,12,12,5,8,47,7.333333333333333,115.6666666666667,12K.L,12.416667,133
LouisVanAmstel,K.L,12,12,6,8,48,8.333333333333334,116.6666666666667,12K.L,12.5,133
LouisVanAmstel,K.L,12,12,7,8,49,7.666666666666667,118.3333333333333,12K.L,12.583333,133
MaksimChmerkovskiy,K.M,12,12,1,9,59,7.666666666666667,111.6666666666667,12K.M,12.083333,134
MaksimChmerkovskiy,K.M,12,12,2,9,60,6.666666666666667,112.6666666666667,12K.M,12.166667,134
MaksimChmerkovskiy,K.M,12,12,3,9,61,7,113.6666666666667,12K.M,12.25,134
MaksimChmerkovskiy,K.M,12,12,4,9,62,7.333333333333333,114.6666666666667,12K.M,12.333333,134
MaksimChmerkovskiy,K.M,12,12,5,9,63,7.666666666666667,115.6666666666667,12K.M,12.416667,134
MaksimChmerkovskiy,K.M,12,12,6,9,64,8.666666666666666,116.6666666666667,12K.M,12.5,134
MaksimChmerkovskiy,K.M,12,12,7,9,65,7,118.3333333333333,12K.M,12.583333,134
MaksimChmerkovskiy,K.M,12,12,8,9,66,8.833333333333334,118.6666666666667,12K.M,12.666667,134
MaksimChmerkovskiy,K.M,12,12,9,9,67,9,119.6666666666667,12K.M,12.75,134
MaksimChmerkovskiy,K.M,12,12,10,9,68,9,120.6666666666667,12K.M,12.833333,134
MaksimChmerkovskiy,K.M,12,12,11,9,69,10,121.6666666666667,12K.M,12.916667,134
LaceySchwimmer,M.L,12,12,1,4,35,4.333333333333333,111.6666666666667,12M.L,12.083333,135
LaceySchwimmer,M.L,12,12,2,4,36,5.666666666666667,112.6666666666667,12M.L,12.166667,135
DmitryChaplin,P.D,12,12,1,2,14,6,111.6666666666667,12P.D,12.083333,136
DmitryChaplin,P.D,12,12,2,2,15,6,112.6666666666667,12P.D,12.166667,136
DmitryChaplin,P.D,12,12,3,2,16,8.333333333333334,113.6666666666667,12P.D,12.25,136
DmitryChaplin,P.D,12,12,4,2,17,7.666666666666667,114.6666666666667,12P.D,12.333333,136
DmitryChaplin,P.D,12,12,5,2,18,7.333333333333333,115.6666666666667,12P.D,12.416667,136
ChelsieHightower,R.C,12,12,1,4,24,6.333333333333333,111.6666666666667,12R.C,12.083333,137
ChelsieHightower,R.C,12,12,2,4,25,7.666666666666667,112.6666666666667,12R.C,12.166667,137
ChelsieHightower,R.C,12,12,3,4,26,6.666666666666667,113.6666666666667,12R.C,12.25,137
ChelsieHightower,R.C,12,12,4,4,27,7.666666666666667,114.6666666666667,12R.C,12.333333,137
ChelsieHightower,R.C,12,12,5,4,28,8.666666666666666,115.6666666666667,12R.C,12.416667,137
ChelsieHightower,R.C,12,12,6,4,29,9.333333333333334,116.6666666666667,12R.C,12.5,137
ChelsieHightower,R.C,12,12,7,4,30,7.666666666666667,118.3333333333333,12R.C,12.583333,137
ChelsieHightower,R.C,12,12,8,4,31,8.666666666666666,118.6666666666667,12R.C,12.666667,137
KarinaSmirnoff,R.K,12,12,1,8,51,8,111.6666666666667,12R.K,12.083333,138
KarinaSmirnoff,R.K,12,12,2,8,52,7,112.6666666666667,12R.K,12.166667,138
KarinaSmirnoff,R.K,12,12,3,8,53,7,113.6666666666667,12R.K,12.25,138
KarinaSmirnoff,R.K,12,12,4,8,54,8.333333333333334,114.6666666666667,12R.K,12.333333,138
KarinaSmirnoff,R.K,12,12,5,8,55,7.333333333333333,115.6666666666667,12R.K,12.416667,138
KarinaSmirnoff,R.K,12,12,6,8,56,8,116.6666666666667,12R.K,12.5,138
KarinaSmirnoff,R.K,12,12,7,8,57,8.666666666666666,118.3333333333333,12R.K,12.583333,138
KarinaSmirnoff,R.K,12,12,8,8,58,7.666666666666667,118.6666666666667,12R.K,12.666667,138
KarinaSmirnoff,R.K,12,12,9,8,59,8,119.6666666666667,12R.K,12.75,138
AnnaTrebunskaya,S.A,12,12,1,6,36,5.666666666666667,111.6666666666667,12S.A,12.083333,139
AnnaTrebunskaya,S.A,12,12,2,6,37,5.666666666666667,112.6666666666667,12S.A,12.166667,139
AnnaTrebunskaya,S.A,12,12,3,6,38,6.666666666666667,113.6666666666667,12S.A,12.25,139
AnnaTrebunskaya,S.A,12,12,4,6,39,7,114.6666666666667,12S.A,12.333333,139
TonyDovolani,W.T,12,12,1,10,66,4.666666666666667,111.6666666666667,12W.T,12.083333,140
TonyDovolani,W.T,12,12,2,10,67,5.666666666666667,112.6666666666667,12W.T,12.166667,140
TonyDovolani,W.T,12,12,3,10,68,5,113.6666666666667,12W.T,12.25,140
AnnaTrebunskaya,C.A,13,13,1,7,40,5.666666666666667,122.6666666666667,13C.A,13.083333,141
AnnaTrebunskaya,C.A,13,13,2,7,41,6,123.6666666666667,13C.A,13.166667,141
AnnaTrebunskaya,C.A,13,13,3,7,42,7.666666666666667,124.6666666666667,13C.A,13.25,141
AnnaTrebunskaya,C.A,13,13,4,7,43,6.666666666666667,125.6666666666667,13C.A,13.333333,141
AnnaTrebunskaya,C.A,13,13,5,7,44,6.333333333333333,126.6666666666667,13C.A,13.416667,141
LaceySchwimmer,C.L,13,13,1,5,37,5.666666666666667,122.6666666666667,13C.L,13.083333,142
LaceySchwimmer,C.L,13,13,2,5,38,5.666666666666667,123.6666666666667,13C.L,13.166667,142
LaceySchwimmer,C.L,13,13,3,5,39,6,124.6666666666667,13C.L,13.25,142
LaceySchwimmer,C.L,13,13,4,5,40,7,125.6666666666667,13C.L,13.333333,142
